10100,13.774998842115991,13.521416206805835,301.6283561629368,119.7966414510436
10200,11.033375685156804,9.893556921853687,432.1664698034504,105.42665154750198
10300,8.871090778162786,9.820954985230916,357.9788330702693,105.08784486558635
10400,8.753315111016708,10.186693228452317,622.6271270542758,106.76978502406955
10500,16.887917085435237,9.883788906312715,36.74577921118708,105.3812128162056
10600,8.031536198600591,9.653707769640343,245.8383464159096,104.29773505387702
10700,7.031641474699433,9.51619375278709,456.3983207760249,103.63776783670669
10800,10.413911966204017,9.968041929951477,346.7851049918804,105.7716717506346
10900,5.997990899326266,10.145864846802866,300.9593265908795,106.58504603813196
11000,Infinity,8.797919112839047,3.395556651300972,100.02770053730865
11100,5.697326701921269,8.417115981877384,153.11974173432884,97.99229348223554
11200,5.910303362461691,8.428283546977113,321.58218604442135,98.05328438589031
11300,6.250173052429029,8.865946096059853,300.5479008875967,100.38201219695307
11400,6.477583307988723,8.808408563066997,87.81233224170587,100.08251205467411
11500,4.181785979355583,9.061205205950941,85.84430538433155,101.38409826277363
11600,4.71682019815144,9.459168927788633,224.91455843174873,103.36128828889751
11700,7.095118034170463,9.894238399949531,90.1327195491358,105.4298199643884
11800,8.246277328468643,8.941262659769947,149.79309245742186,100.77113355086415
11900,5.709537110386362,9.257405235583132,256.09427922324204,102.36949467355889
12000,6.665220978764437,9.334296579592499,349.030171905947,102.74998937235581
12100,7.389025874815205,9.352464030680748,129.99973412415662,102.83943269865378
12200,5.067857387465956,9.710135027535705,120.0959410470555,104.56582865880722
12300,5.960720411537215,9.671570770558052,455.2237937888403,104.38277375326997
12400,5.274172219440277,8.528852203476355,186.23603508423045,98.59892045417116
12500,5.670493153786527,10.057589082683696,154.43957200411975,106.18306417849759
12600,Infinity,9.806385321859553,3.012088820893931,105.01955189998857
12700,Infinity,9.85956493727704,3.477080450163824,105.26833400710136
12800,3.7534905389566706,8.458697209259638,85.97460413330155,98.21897770879336
12900,5.972662348538571,8.939474927090885,282.3764596390158,100.76193530575699
13000,5.387567392714531,9.124430820596842,372.18476614127815,101.70395399811254
13100,4.674302953890932,9.04210413889091,246.73280813632536,101.28702767815491
13200,3.395219703760754,8.912773811570075,178.46579703427463,100.6243333433577
13300,4.5313855410012644,9.731612084618627,188.87846895878877,104.66745995994391
13400,6.742529414886542,9.7356339912555,104.96393262467987,104.68646703543953
13500,4.927009789885691,10.273403111972504,124.38911710266626,107.15968333690446
13600,7.200035244324123,9.463549740532162,227.0198809213304,103.38258727804751
13700,4.6340219110847904,10.177180823678672,127.27428780937144,106.72680983670648
13800,4.713725872660005,10.599936542474687,299.24237965748983,108.59900866889106
13900,4.777929314904589,10.050613622534504,290.90534941650003,106.1511497220504
14000,4.312554250961904,10.51579840630409,362.4595298284638,108.23242187881553
14100,4.623616249633007,10.737468591261688,249.58187331955918,109.19201065943663
14200,4.150224165903785,9.91012420484389,179.3184559316933,105.50361655117581
14300,7.991360569772012,10.805703646847476,189.13085367158658,109.48340906805598
14400,6.942538055355236,10.605835077125374,182.1407376388384,108.62459911717062
14500,4.410323054441777,10.168847798447754,126.13557504885198,106.68912983642981
14600,4.9150589008615615,11.15940366376947,409.22206051845956,110.96499593745024
14700,5.272711379321949,10.604110400858913,237.74389545720805,108.61711818248222
14800,4.571046709538259,9.852849522933761,299.3892169394777,105.23699243071916
14900,4.3194484989424256,10.413638712892313,112.6608353504981,107.78335263798417
15000,4.472422422481461,10.467881746213367,197.72678518583436,108.02233764389125
15100,3.903028917830181,10.558158177619376,264.18006207619084,108.41734701112274
15200,6.346998523717867,10.72337810299016,199.5820589947367,109.13160646729443
15300,5.356633166112249,10.46102543020446,140.9801935137978,107.9921984163593
15400,3.8286164358851362,10.784591431166547,257.7606708545358,109.39344621878907
15500,Infinity,11.823463328883768,3.6527727972726334,113.62395484484148
15600,5.3891266112457075,10.767309029393411,129.69751664571922,109.31967168986317
15700,5.717182745186586,10.502736985540437,242.34318582232277,108.17525087034447
15800,6.397817389171999,10.13328483834452,313.65671597473613,106.52797456597476
15900,6.061432728462934,11.424337544402976,245.06468265277388,112.04431379727929
